Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Pash Sunuwar,10,in_play,Backhand,Flat,33.00148,61,0,0,service_box,deuce,near,0.51726,9.891629,no_mans_land,ad,far,1.496455,23.502794,0.701395,down the line,In,false,19:35:06,
Opponent,11,in_play,FH Volley,Flat,13.359282,61,0,0,service_box,ad,near,-2.916578,5.506569,service_box,deuce,near,0.51726,9.366383,1.788129,down the line,Net,false,19:35:07,
Opponent,1,first_serve,Serve,Slice,54.342583,63,0,0,service_box,ad,far,1.847097,17.483727,out,ad,near,-1.391717,-1.162723,2.411862,down the T,In,false,19:35:32,
Pash Sunuwar,2,return,Forehand,Topspin,41.57592,63,0,0,out,deuce_alley,near,5.203361,-0.717536,no_mans_land,ad,far,1.394277,23.933928,0.89922,inside in,Out,false,19:35:34,
Opponent,1,first_serve,Serve,Slice,83.03434,64,0,0,service_box,deuce,far,-1.669957,18.065271,no_mans_land,deuce,near,0.365723,-0.02354,2.598833,down the T,In,false,19:35:51,
Pash Sunuwar,2,return,Forehand,Slice,35.150085,64,0,0,no_mans_land,ad,near,-4.053967,0.750362,no_mans_land,deuce_alley,far,-4.347446,22.070242,1.330664,down the line,In,false,19:35:52,
Pash Sunuwar,1,first_serve,Serve,Flat,130.596954,65,0,0,no_mans_land,ad,near,-0.452491,2.105548,no_mans_land,deuce,far,-3.198667,23.733412,1.87742,down the T,Out,false,19:36:07,
Pash Sunuwar,1,first_serve,Serve,Slice,60.249104,66,0,0,service_box,ad,near,-0.635556,11.779356,service_box,deuce,near,0.144642,0.142074,2.311224,down the T,Net,false,19:37:22,
Pash Sunuwar,1,first_serve,Serve,Slice,56.10601,67,0,0,service_box,ad,near,-0.549058,7.774154,no_mans_land,deuce,near,0.149032,0.149675,2.73581,down the T,Net,false,19:37:33,
Pash Sunuwar,1,second_serve,Serve,Slice,61.730927,68,0,0,service_box,deuce,far,-1.187978,16.972216,no_mans_land,deuce,near,0.687696,0.000938,2.548601,down the T,In,false,19:37:47,
Opponent,2,return,Backhand,Slice,39.58886,68,0,0,service_box,deuce,near,1.168704,6.912937,no_mans_land,deuce,far,-2.867085,23.472063,0.95698,inside out,In,false,19:37:49,
Pash Sunuwar,1,first_serve,Serve,Slice,56.126869,69,0,0,service_box,ad,far,1.640428,16.206694,no_mans_land,ad,near,-2.359446,0.385342,2.492292,down the T,In,false,19:38:15,
Opponent,2,return,Backhand,Topspin,41.894306,69,0,0,no_mans_land,ad,near,-2.804664,4.154349,no_mans_land,ad,far,2.660808,23.88439,0.576847,cross court,In,false,19:38:16,
Pash Sunuwar,3,serve_plus_one,Backhand,Topspin,47.775414,69,0,0,service_box,ad,near,-2.404156,11.565876,out,ad,near,-3.070794,-1.269946,1.015254,cross court,Net,false,19:38:18,
Pash Sunuwar,1,first_serve,Serve,Slice,59.072018,70,0,0,service_box,deuce,far,-0.880867,18.01893,no_mans_land,deuce,near,0.58352,0.032725,2.741318,down the T,In,false,19:38:29,
Opponent,2,return,Backhand,Slice,37.232922,70,0,0,no_mans_land,ad,near,-2.651976,3.053026,no_mans_land,deuce,far,-1.40005,22.771767,0.675865,inside in,In,false,19:38:31,
Pash Sunuwar,3,serve_plus_one,Backhand,Topspin,42.788769,70,0,0,service_box,ad,far,0.595657,16.509453,no_mans_land,ad,near,-2.983077,-0.037667,0.777867,cross court,In,false,19:38:33,
Opponent,4,return_plus_one,Backhand,Topspin,51.645405,70,0,0,no_mans_land,deuce,near,0.536346,4.110259,no_mans_land,ad,far,1.794362,24.370939,0.504667,down the line,In,false,19:38:35,
Pash Sunuwar,5,in_play,Forehand,Topspin,30.987173,70,0,0,service_box,ad,near,-0.375098,5.800497,out,deuce,near,0.398902,-0.538145,1.061527,down the line,Net,false,19:38:36,
Pash Sunuwar,1,first_serve,Serve,Slice,33.902576,71,0,0,service_box,ad_out,far,6.34271,15.781184,out,ad,near,-1.946416,-0.725931,2.525297,out wide,Out,false,19:38:59,
Pash Sunuwar,1,second_serve,Serve,Slice,47.281368,72,0,0,service_box,ad,far,1.186009,15.557386,out,ad,near,-1.292195,-0.653766,2.540674,down the T,In,false,19:39:06,
Opponent,2,return,Forehand,Topspin,54.660141,72,0,0,no_mans_land,deuce,near,1.187556,4.292047,no_mans_land,ad,far,2.106197,21.206263,1.569151,inside in,In,false,19:39:08,
Pash Sunuwar,3,serve_plus_one,Forehand,Flat,44.313423,72,0,0,service_box,deuce,near,1.650358,6.801998,out,deuce,near,0.963549,-1.076526,0.728142,cross court,Net,false,19:39:09,
Opponent,1,first_serve,Serve,Flat,81.848419,74,0,0,service_box,deuce,near,1.675058,7.395677,no_mans_land,deuce,far,-1.20402,23.430962,2.65593,down the T,In,false,19:39:37,
Pash Sunuwar,2,return,Forehand,Flat,46.566849,74,0,0,service_box,deuce,near,2.325849,7.989566,no_mans_land,deuce,near,2.727534,0.112966,0.829893,cross court,Net,false,19:39:38,
Opponent,1,first_serve,Serve,Slice,72.709892,76,0,0,service_box,deuce,far,-1.47218,17.873339,no_mans_land,ad,far,0.789084,23.909609,2.693621,out wide,Net,false,19:39:55,
Opponent,1,second_serve,Serve,Flat,48.183723,77,0,0,service_box,ad,near,-2.104653,5.833846,no_mans_land,ad,far,-0.192024,23.487978,2.596787,down the T,In,false,19:39:59,
Pash Sunuwar,2,return,Forehand,Topspin,47.035652,77,0,0,service_box,deuce,far,-2.559887,16.815187,out,ad,near,-2.326937,-1.318104,1.087388,inside in,In,false,19:40:00,
Opponent,3,serve_plus_one,Forehand,Flat,24.919415,77,0,0,no_mans_land,deuce,far,-2.040128,23.576859,no_mans_land,deuce,far,-0.298496,21.56135,1.330748,cross court,Net,false,19:40:02,
Pash Sunuwar,4,return_plus_one,Backhand,Topspin,31.5777,77,0,0,no_mans_land,ad,far,2.522193,23.249641,no_mans_land,ad,near,-2.040128,3.873003,1.15009,cross court,In,false,19:40:03,
Opponent,1,first_serve,Serve,Slice,88.912094,78,0,0,service_box,deuce,near,1.059355,7.515571,no_mans_land,deuce,far,-1.622561,23.684401,2.596346,down the T,In,false,19:40:26,
Opponent,1,first_serve,Serve,Slice,49.380192,80,0,0,service_box,ad,far,1.147522,11.894143,no_mans_land,deuce,far,-1.459358,23.591518,2.660884,down the T,Net,false,19:40:36,
Opponent,1,second_serve,Serve,Flat,48.723976,81,0,0,service_box,deuce,near,1.531759,6.463388,no_mans_land,deuce,far,-1.853161,22.65391,2.658399,down the T,In,false,19:40:40,
Pash Sunuwar,2,return,Forehand,Topspin,35.031086,81,0,0,service_box,ad,far,0.768129,17.794765,no_mans_land,deuce,near,2.657804,1.182684,1.291309,down the line,In,false,19:40:41,
Opponent,3,serve_plus_one,Backhand,Topspin,36.948681,81,0,0,service_box,deuce,near,0.237575,6.960155,no_mans_land,ad,far,1.878115,23.796709,1.524662,down the line,In,false,19:40:43,
Pash Sunuwar,4,return_plus_one,Forehand,Flat,45.312244,81,0,0,service_box,ad,far,1.649486,17.596512,no_mans_land,ad,near,-0.344395,0.275238,1.086637,inside out,In,false,19:40:45,
Opponent,5,in_play,Backhand,Topspin,41.022564,81,0,0,service_box,deuce,near,0.32747,9.786661,no_mans_land,ad,far,1.439551,22.021257,0.849849,down the line,In,false,19:40:47,
Pash Sunuwar,6,in_play,FH Volley,Flat,17.23583,81,0,0,service_box,deuce,near,3.324163,11.492045,service_box,deuce,near,0.32747,9.261415,1.640166,cross court,Net,false,19:40:47,
Opponent,1,first_serve,Serve,Slice,65.03331,82,0,0,service_box,ad,near,-0.768612,6.576935,no_mans_land,ad,far,0.395427,24.810759,2.656899,down the T,In,false,19:41:12,
Opponent,1,first_serve,Serve,Flat,107.023338,84,0,0,service_box,deuce,near,1.729861,6.479263,no_mans_land,deuce,far,-1.374358,23.566031,2.610764,down the T,In,false,19:41:29,
Pash Sunuwar,2,return,Forehand,Flat,36.206196,84,0,0,service_box,deuce_alley,near,4.480058,11.250417,no_mans_land,deuce,near,3.069549,-0.075791,1.136918,down the line,Net,false,19:41:29,
Pash Sunuwar,1,first_serve,Serve,Slice,53.670414,86,0,0,no_mans_land,deuce,near,2.603172,1.333433,no_mans_land,deuce,far,-0.875475,23.201479,2.656106,down the T,Out,false,19:42:54,
Opponent,2,return,Forehand,Topspin,69.476418,86,0,0,out,ad,far,3.460484,23.80172,no_mans_land,deuce,near,3.049941,-0.437545,0.83122,down the line,Out,false,19:42:55,
Pash Sunuwar,1,second_serve,Serve,Flat,52.850395,87,0,0,service_box,deuce,near,1.175342,7.316089,no_mans_land,deuce,far,-1.469411,23.495083,2.616579,down the T,In,false,19:43:02,
Opponent,2,return,Forehand,Topspin,32.485783,87,0,0,service_box,deuce,near,2.23689,10.640671,no_mans_land,deuce,near,2.124695,0.980508,0.997384,cross court,Net,false,19:43:04,
Pash Sunuwar,1,first_serve,Serve,Flat,51.896164,89,0,0,service_box,ad,near,-1.60917,6.234011,service_box,ad,far,0.766162,22.927654,2.587405,down the T,In,false,19:43:23,
Opponent,2,return,Forehand,Topspin,41.44857,89,0,0,service_box,ad,far,0.350032,17.534847,out,ad,near,-2.00053,-1.648077,0.93208,inside out,In,false,19:43:24,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,45.156887,89,0,0,no_mans_land,ad,near,-0.653312,4.400334,out,ad,far,0.449769,25.816114,1.119577,inside out,In,false,19:43:26,
Opponent,4,return_plus_one,Forehand,Topspin,37.96526,89,0,0,service_box,deuce,far,-0.208258,17.727133,out,ad,near,-0.609557,-1.331634,0.812296,inside in,In,false,19:43:27,
Pash Sunuwar,5,in_play,Forehand,Topspin,41.472462,89,0,0,service_box,ad,near,-0.896123,6.351611,no_mans_land,deuce,far,-0.550655,24.300503,1.199387,down the line,In,false,19:43:29,
Opponent,6,in_play,Backhand,Topspin,40.450855,89,0,0,no_mans_land,ad,far,2.425634,19.269409,out,ad,near,-1.156979,-0.847135,0.550435,cross court,In,false,19:43:31,
Pash Sunuwar,7,in_play,Backhand,Topspin,37.348034,89,0,0,no_mans_land,ad,near,-0.822247,1.796315,no_mans_land,ad,far,2.987357,24.560331,1.170329,cross court,In,false,19:43:33,
Opponent,8,in_play,Forehand,Slice,36.683071,89,0,0,service_box,ad,far,2.803623,14.795862,out,ad,near,-0.677937,-1.828664,1.355376,inside out,In,false,19:43:35,
Pash Sunuwar,9,in_play,Backhand,Slice,21.861341,89,0,0,service_box,ad,far,1.619244,15.896702,no_mans_land,ad,far,4.053325,20.264872,0.517157,cross court,Net,false,19:43:37,
Pash Sunuwar,1,first_serve,Serve,Slice,56.982758,90,0,0,no_mans_land,deuce,near,1.113818,3.692311,no_mans_land,deuce,far,-0.99311,23.789778,2.60092,down the T,Out,false,19:44:02,
Opponent,2,return,Backhand,Flat,34.020851,90,0,0,service_box,deuce,far,-2.478186,13.915588,no_mans_land,deuce,near,1.523489,-0.388562,0.823169,inside out,In,false,19:44:03,
Pash Sunuwar,1,second_serve,Serve,Flat,43.899544,91,0,0,service_box,deuce,near,2.454755,5.979635,no_mans_land,deuce,far,-1.278825,24.277502,2.686793,out wide,In,false,19:44:10,
Opponent,2,return,Forehand,Topspin,42.081493,91,0,0,service_box,ad,far,0.378008,17.241257,no_mans_land,deuce_alley,near,4.168151,0.154458,0.979172,down the line,In,false,19:44:12,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,54.546379,91,0,0,no_mans_land,deuce,near,0.796169,4.692943,out,deuce,far,-1.57287,25.303442,0.724879,cross court,In,false,19:44:14,
Opponent,4,return_plus_one,Forehand,Topspin,37.739677,91,0,0,service_box,deuce,far,-1.416092,17.709486,no_mans_land,deuce,near,0.867095,0.278589,0.742441,cross court,In,false,19:44:15,
Pash Sunuwar,5,in_play,Forehand,Flat,25.784676,91,0,0,service_box,deuce,far,-0.610727,11.92845,out,deuce,far,-1.696859,25.709902,0.80219,cross court,Net,false,19:44:17,
Pash Sunuwar,1,first_serve,Serve,Flat,48.2659,92,0,0,service_box,ad,near,-2.876051,5.979635,no_mans_land,ad,far,1.38652,22.526596,2.495145,out wide,In,false,19:44:36,
Opponent,2,return,Forehand,Topspin,37.387276,92,0,0,service_box,ad,far,0.437144,18.137447,out,ad,near,-4.071089,-2.02131,0.930638,inside out,In,false,19:44:37,
Pash Sunuwar,3,serve_plus_one,Backhand,Topspin,43.753174,92,0,0,no_mans_land,ad,near,-2.232311,2.919965,out,deuce,far,-0.173928,26.093895,1.029436,inside in,In,false,19:44:39,
Pash Sunuwar,1,first_serve,Serve,Slice,48.826317,94,0,0,no_mans_land,deuce,near,2.341324,4.384974,no_mans_land,deuce,far,-1.277411,22.742559,2.652636,down the T,Out,false,19:44:55,
Opponent,2,return,Forehand,Topspin,39.175396,94,0,0,service_box,deuce,far,-2.483365,17.873339,out,deuce,near,4.076753,-1.0785,0.863825,cross court,In,false,19:44:57,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,46.223469,94,0,0,no_mans_land,deuce,near,0.477156,2.03315,out,deuce,far,-3.053485,25.336103,1.336675,cross court,In,false,19:44:58,
Opponent,4,return_plus_one,Forehand,Topspin,37.128712,94,0,0,no_mans_land,deuce,far,-3.485844,20.334373,out,deuce,near,0.779349,-1.928611,1.231228,cross court,In,false,19:45:00,
Pash Sunuwar,5,in_play,Forehand,Topspin,41.637009,94,0,0,out,ad,near,-3.073511,-0.748538,out,deuce,far,-3.15398,26.256159,1.312103,down the line,Out,false,19:45:02,
Opponent,6,in_play,Backhand,Slice,29.63365,94,0,0,service_box,deuce,near,2.026524,6.400204,out,ad,near,-3.183091,-2.166364,1.082519,down the line,Net,false,19:45:04,
Pash Sunuwar,7,in_play,Backhand,Slice,35.039173,94,0,0,no_mans_land,deuce,near,2.113966,3.027235,no_mans_land,ad,far,2.841985,19.86558,0.838104,down the line,In,false,19:45:07,
Opponent,8,in_play,Forehand,Flat,58.266548,94,0,0,service_box,deuce,far,-0.48986,14.798523,no_mans_land,deuce,near,2.270207,0.746542,0.738706,cross court,In,false,19:45:08,
Pash Sunuwar,9,in_play,FH Volley,Flat,17.81123,94,0,0,no_mans_land,deuce,far,-1.457018,19.275223,service_box,deuce,far,-0.48986,16.007311,0.806883,cross court,Net,false,19:45:09,
Pash Sunuwar,1,first_serve,Serve,Flat,63.128799,95,0,0,service_box,ad,near,-1.937939,6.974294,no_mans_land,ad,far,1.229366,23.471222,2.470396,down the T,In,false,19:45:36,
Opponent,2,return,Backhand,Topspin,45.017597,95,0,0,service_box,ad,far,0.598082,17.845444,out,ad,near,-3.400285,-1.732651,0.855555,cross court,In,false,19:45:37,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,43.574734,95,0,0,no_mans_land,ad,near,-1.627527,4.464996,no_mans_land,ad,far,0.80081,23.757994,0.932276,inside out,In,false,19:45:39,
Opponent,4,return_plus_one,Backhand,Topspin,37.218403,95,0,0,service_box,ad,far,1.271038,16.204304,out,ad,near,-2.419665,-1.561671,0.61001,cross court,In,false,19:45:40,
Pash Sunuwar,5,in_play,Forehand,Topspin,47.157162,95,0,0,no_mans_land,deuce,near,1.450643,2.711194,no_mans_land,ad,far,2.734409,23.439257,0.704832,inside in,In,false,19:45:42,
Opponent,6,in_play,Forehand,Topspin,41.904209,95,0,0,service_box,deuce,far,-3.271645,16.796726,no_mans_land,deuce,near,1.094103,0.189436,1.069502,cross court,In,false,19:45:44,
Opponent,1,first_serve,Serve,Flat,72.618065,96,0,0,service_box,ad,far,1.048141,11.966166,no_mans_land,deuce,far,-1.333235,24.449396,2.674491,down the T,Net,false,19:46:32,
Opponent,1,second_serve,Serve,Flat,43.558929,97,0,0,no_mans_land,deuce,near,1.52684,5.209898,no_mans_land,deuce,far,-1.150978,22.281141,2.560946,down the T,Out,false,19:46:39,
Pash Sunuwar,2,return,Forehand,Flat,52.614044,97,0,0,no_mans_land,deuce,far,-0.638966,21.904808,no_mans_land,deuce,near,2.521782,0.23654,1.304857,cross court,In,false,19:46:40,
Opponent,3,serve_plus_one,Forehand,Topspin,51.789879,97,0,0,no_mans_land,deuce,near,1.336571,2.651114,out,ad,far,0.056778,25.159327,0.628865,inside in,In,false,19:46:42,
Pash Sunuwar,4,return_plus_one,Forehand,Topspin,50.024014,97,0,0,no_mans_land,ad,far,2.481313,19.126493,out,deuce,near,1.288482,-0.846782,0.889977,down the line,In,false,19:46:43,
Opponent,5,in_play,Backhand,Flat,35.185341,97,0,0,no_mans_land,ad,near,-0.741272,2.322235,no_mans_land,ad,far,2.323419,22.1908,0.506961,cross court,In,false,19:46:45,
Pash Sunuwar,6,in_play,Forehand,Topspin,43.917805,97,0,0,service_box,deuce,far,-3.021564,17.635605,out,ad,near,-0.882609,-1.733256,1.048293,inside in,In,false,19:46:47,
Pash Sunuwar,7,in_play,Forehand,Flat,61.488075,97,0,0,no_mans_land,ad,far,1.870679,19.612206,no_mans_land,deuce,near,0.707764,-0.46241,1.475846,down the line,In,false,19:46:50,
Opponent,1,first_serve,Serve,Slice,68.078926,99,0,0,no_mans_land,ad,near,-1.266008,4.448099,service_box,ad,far,0.352033,23.516712,2.61533,down the T,Out,false,19:47:16,
Pash Sunuwar,2,return,Forehand,Flat,29.812679,99,0,0,service_box,deuce,near,3.757447,7.380285,out,ad,near,-1.864032,-3.055035,1.173971,inside in,Net,false,19:47:17,
Opponent,1,second_serve,Serve,Flat,44.997913,100,0,0,service_box,ad,near,-1.579591,6.875144,service_box,ad,far,-0.062414,23.364412,2.419579,down the T,In,false,19:47:22,
Pash Sunuwar,2,return,Forehand,Topspin,51.617287,100,0,0,service_box,ad,far,2.585618,18.277966,out,ad,near,-1.631712,-1.289107,1.118643,inside out,In,false,19:47:24,
Opponent,3,serve_plus_one,Backhand,Flat,44.219185,100,0,0,service_box,ad,near,-1.423743,9.63411,no_mans_land,ad,far,2.64365,22.891096,0.4295,cross court,In,false,19:47:25,
Pash Sunuwar,4,return_plus_one,Backhand,Slice,31.597898,100,0,0,no_mans_land,deuce,far,-1.034502,19.302313,no_mans_land,ad,near,-2.106655,0.875849,0.763022,down the line,In,false,19:47:28,
Opponent,1,first_serve,Serve,Flat,89.041245,101,0,0,service_box,deuce,near,1.544566,5.872972,no_mans_land,deuce,far,-1.502604,22.678885,2.64465,down the T,In,false,19:47:49,
Pash Sunuwar,2,return,Forehand,Flat,31.734228,101,0,0,service_box,deuce,far,-2.896997,13.601088,out,deuce,near,3.445704,-0.997658,1.142419,cross court,In,false,19:47:51,
Pash Sunuwar,3,serve_plus_one,Backhand,Flat,43.091625,101,0,0,no_mans_land,ad,far,1.462602,21.324408,no_mans_land,ad,near,-0.294493,0.769514,1.046099,cross court,In,false,19:47:54,
Opponent,4,return_plus_one,BH Volley,Flat,21.220667,101,0,0,out,ad,far,1.571777,23.929573,no_mans_land,ad,far,1.462602,22.533195,0.44818,cross court,Net,false,19:47:55,
Opponent,1,first_serve,Serve,Flat,70.068581,103,0,0,no_mans_land,ad,near,-0.602372,5.102685,no_mans_land,ad,far,0.95577,23.690119,2.671159,down the T,Out,false,19:48:13,
Pash Sunuwar,2,return,Forehand,Topspin,31.769798,103,0,0,service_box,deuce,near,0.426694,11.588897,out,ad,near,-2.646402,-1.919157,1.072075,inside in,Net,false,19:48:14,
Opponent,1,first_serve,Serve,Flat,54.495499,104,0,0,service_box,ad,far,2.000932,18.040007,no_mans_land,deuce,far,-1.316105,23.556732,2.777175,out wide,Net,false,19:48:30,
Opponent,1,second_serve,Serve,Flat,59.384773,105,0,0,service_box,deuce,near,1.604558,6.234931,out,deuce,far,-1.744942,25.261889,2.479726,down the T,In,false,19:48:35,
Pash Sunuwar,2,return,Forehand,Flat,48.79314,105,0,0,service_box,deuce,near,2.526362,10.705538,no_mans_land,deuce,near,2.979676,-0.205496,0.955942,cross court,Net,false,19:48:36,
Opponent,1,first_serve,Serve,Slice,80.555504,107,0,0,service_box,ad,near,-1.584114,6.690871,no_mans_land,ad,far,0.343861,24.448595,2.520875,down the T,In,false,19:48:58,
Pash Sunuwar,2,return,Forehand,Topspin,40.04649,107,0,0,service_box,ad,far,1.862014,18.160393,out,ad,near,-2.36214,-0.985455,0.953384,inside out,In,false,19:48:59,
Opponent,3,serve_plus_one,Backhand,Slice,43.40279,107,0,0,no_mans_land,ad,near,-2.366962,1.930093,no_mans_land,ad,far,1.9834,22.247997,0.831807,cross court,In,false,19:49:00,
Pash Sunuwar,4,return_plus_one,Backhand,Topspin,38.478359,107,0,0,service_box,deuce,far,-1.205609,17.374197,out,ad,near,-2.30554,-1.563794,1.003079,down the line,In,false,19:49:02,
Opponent,5,in_play,Forehand,Topspin,37.807716,107,0,0,no_mans_land,deuce,near,0.80548,4.966742,out,deuce,far,-0.603401,25.455168,1.261269,cross court,In,false,19:49:04,
Pash Sunuwar,6,in_play,Forehand,Flat,44.006371,107,0,0,no_mans_land,ad,far,1.859667,19.173655,no_mans_land,deuce,near,0.833366,-0.106752,1.389021,down the line,In,false,19:49:06,
Opponent,0,none,Feed,Topspin,19.487873,108,0,0,service_box,deuce,near,0.942722,9.565415,service_box,ad,far,2.407626,19.095905,2.971936,---,In,false,19:49:17,
Pash Sunuwar,1,none,FH Volley,Flat,16.954292,108,0,0,service_box,deuce,near,0.795865,8.43298,service_box,deuce,near,0.942722,9.040169,0.416406,cross court,Net,false,19:49:18,
Pash Sunuwar,1,first_serve,Serve,Slice,56.276722,110,0,0,service_box,ad,near,-1.013855,11.483066,no_mans_land,deuce,near,0.458133,0.2036,2.507109,down the T,Net,false,19:49:37,
Pash Sunuwar,1,second_serve,Serve,Slice,52.308796,111,0,0,service_box,deuce,far,-2.24024,17.709486,no_mans_land,deuce,near,0.420606,0.462406,2.716181,down the T,In,false,19:49:57,
Opponent,2,return,Forehand,Topspin,43.218906,111,0,0,no_mans_land,deuce,near,1.96184,1.223904,no_mans_land,deuce,far,-2.524384,24.192312,0.704007,cross court,In,false,19:49:58,
Pash Sunuwar,3,serve_plus_one,Forehand,Flat,49.658554,111,0,0,out,ad,far,1.113925,23.908808,out,deuce,near,2.559041,-1.616459,1.252919,down the line,Out,false,19:50:00,
Opponent,4,return_plus_one,Forehand,Topspin,57.215939,111,0,0,no_mans_land,ad,near,-3.424912,1.780393,no_mans_land,deuce,far,-0.930495,21.800137,0.89441,down the line,In,false,19:50:02,
Pash Sunuwar,1,first_serve,Serve,Slice,55.66917,112,0,0,service_box,ad,far,1.650384,15.911091,out,ad,near,-1.034898,-0.86186,2.408948,down the T,In,false,19:50:19,
Opponent,2,return,Forehand,Topspin,56.399517,112,0,0,service_box,ad,near,-1.764755,6.075511,no_mans_land,ad,far,3.39006,24.470411,1.192884,inside out,In,false,19:50:21,
Pash Sunuwar,3,serve_plus_one,Backhand,Flat,41.173595,112,0,0,no_mans_land,deuce_alley,far,-4.480309,21.60635,out,ad,near,-3.405892,-1.293485,0.347191,down the line,Out,false,19:50:22,
Pash Sunuwar,1,first_serve,Serve,Slice,58.36171,113,0,0,service_box,deuce,near,0.119482,11.373546,no_mans_land,deuce,near,1.017862,-0.312178,2.502939,down the T,Net,false,19:50:38,
Pash Sunuwar,1,second_serve,Serve,Slice,42.808487,114,0,0,service_box,deuce,far,-2.957247,17.305212,no_mans_land,deuce,near,0.445912,-0.161457,2.632543,out wide,In,false,19:50:44,
Opponent,2,return,Forehand,Topspin,65.202248,114,0,0,service_box,deuce,near,0.992768,5.534646,no_mans_land,deuce_alley,far,-4.6525,24.440226,0.835883,down the line,In,false,19:50:46,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,33.43214,114,0,0,service_box,deuce,far,-0.895819,17.987478,out,deuce,near,1.547637,-0.530946,0.75665,cross court,In,false,19:50:47,
Opponent,4,return_plus_one,Forehand,Topspin,57.690018,114,0,0,no_mans_land,deuce,near,1.454548,3.78845,no_mans_land,deuce,far,-1.07223,23.989861,1.017388,cross court,In,false,19:50:50,
Pash Sunuwar,5,in_play,Forehand,Topspin,37.994541,114,0,0,service_box,ad,far,2.047167,14.859024,out,deuce,near,2.199752,-1.472651,0.831767,down the line,In,false,19:50:51,
Opponent,6,in_play,Backhand,Slice,41.66098,114,0,0,no_mans_land,ad,near,-1.836903,1.886199,no_mans_land,ad,far,1.600812,24.054558,0.616527,cross court,In,false,19:50:53,
Pash Sunuwar,7,in_play,Backhand,Topspin,40.392883,114,0,0,service_box,deuce,far,-2.958602,14.942696,out,ad,near,-2.043412,-1.460054,0.801564,down the line,In,false,19:50:54,
Opponent,8,in_play,Forehand,Topspin,29.507174,114,0,0,no_mans_land,ad,near,-2.441097,1.748243,no_mans_land,deuce,far,-2.599646,20.462774,1.510893,down the line,In,false,19:50:56,
Pash Sunuwar,1,first_serve,Serve,Slice,53.714146,115,0,0,service_box,deuce,far,-2.858633,16.906673,no_mans_land,deuce,near,0.455605,0.072456,2.683354,out wide,In,false,19:51:21,
Opponent,2,return,Forehand,Topspin,51.798016,115,0,0,no_mans_land,ad,near,-1.447413,3.697203,out,deuce_alley,far,-4.607856,25.720312,0.961516,down the line,In,false,19:51:22,
Pash Sunuwar,3,serve_plus_one,Backhand,Topspin,46.666992,115,0,0,no_mans_land,ad,far,0.714327,19.166771,out,ad,near,-0.683648,-1.255796,0.926029,cross court,In,false,19:51:23,
Opponent,4,return_plus_one,Backhand,Topspin,42.343472,115,0,0,no_mans_land,deuce,near,0.986584,4.125106,no_mans_land,ad,far,1.646596,23.208693,0.74136,down the line,In,false,19:51:25,
Pash Sunuwar,5,in_play,Forehand,Flat,26.097435,115,0,0,service_box,ad,near,-3.331793,5.625414,no_mans_land,deuce,near,0.703649,1.035539,0.971316,down the line,Net,false,19:51:27,
Pash Sunuwar,1,first_serve,Serve,Slice,39.916348,116,0,0,service_box,ad,far,1.293678,15.77007,no_mans_land,ad,near,-1.820095,0.117244,2.324499,down the T,In,false,19:51:52,
Opponent,2,return,Forehand,Topspin,46.874744,116,0,0,no_mans_land,deuce,near,1.601252,4.752144,no_mans_land,ad,far,1.728738,21.874269,1.020607,inside in,In,false,19:51:54,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,33.832161,116,0,0,service_box,ad,far,2.073311,17.054182,out,deuce,near,1.470202,-1.262954,0.734226,down the line,In,false,19:51:56,
Opponent,4,return_plus_one,Backhand,Topspin,40.125187,116,0,0,no_mans_land,ad,near,-2.793401,3.425539,out,ad,far,2.099708,25.29969,1.173215,cross court,In,false,19:51:58,
Pash Sunuwar,5,in_play,Backhand,Flat,36.371326,116,0,0,service_box,ad,far,0.19764,17.691521,out,ad,near,-3.126012,-1.030443,0.974423,cross court,In,false,19:52:00,
Opponent,6,in_play,Forehand,Slice,36.206909,116,0,0,service_box,deuce,near,1.341977,5.67239,no_mans_land,ad,far,0.56142,23.905901,1.177863,inside in,In,false,19:52:01,
Pash Sunuwar,7,in_play,Forehand,Flat,27.570971,116,0,0,service_box,ad,far,2.07619,17.903118,no_mans_land,deuce,near,1.446221,2.670867,1.003428,down the line,In,false,19:52:03,
Opponent,8,in_play,Backhand,Slice,56.353184,116,0,0,service_box,deuce,near,2.353219,7.515571,no_mans_land,ad,far,1.685752,19.571598,1.169775,down the line,In,false,19:52:06,
Opponent,1,first_serve,Serve,Slice,61.383221,117,0,0,service_box,deuce,far,-3.979588,18.137447,no_mans_land,deuce,near,0.535455,-0.09508,2.649372,out wide,In,false,19:53:46,
Opponent,1,first_serve,Serve,Slice,58.669819,118,0,0,service_box,deuce,far,-2.521219,18.257591,no_mans_land,deuce,near,0.467095,-0.283189,2.713317,out wide,In,false,19:53:53,
